Fecha,Producto,Cantidad,Precio,Ciudad,Cliente,Total
2025-03-18,Laptop,10,1494.99,Guadalajara,Dr. Camilo Suárez,14949.9
2025-01-23,Audífonos,2,1514.01,Cancún,Mtro. Rosario Nieves,3028.02
2024-10-02,Cámara,6,492.24,Querétaro,Rafaél Madera,2953.44
2025-01-03,Cámara,10,740.78,Puebla,Alta  Gracia Cisneros Olivas,7407.799999999999
2025-02-21,Monitor,2,627.55,Guadalajara,Sr(a). Inés Rosales,1255.1
2024-08-16,Monitor,6,366.33,Querétaro,Roberto Mascareñas,2197.98
2024-11-09,Teclado,3,1796.15,Querétaro,Teodoro Ignacio Anaya Concepción,5388.450000000001
2024-10-15,Smartphone,9,1137.19,Guadalajara,Celia Alta  Gracia Ruelas,10234.710000000001
2025-02-01,Mouse,9,1855.99,Monterrey,Eugenio Cristian Castellanos Luna,16703.91
2024-10-24,Monitor,3,496.61,Cancún,Yuridia Amalia Pabón de León,1489.83
2024-09-16,Monitor,8,1928.5,Puebla,Jonás Jimínez,15428.0
2024-12-24,Cámara,2,816.01,Ciudad de México,Rosalia Molina,1632.02
2025-06-16,Tablet,5,1875.23,Ciudad de México,Soledad Micaela Bermúdez,9376.15
2025-08-02,Audífonos,10,107.15,Toluca,Emilia Márquez de la Rosa,1071.5
2024-12-16,Mouse,9,854.11,Cancún,Carla Alberto Narváez,7686.99
2025-02-13,Laptop,9,937.92,Cancún,Germán Homero Roybal,8441.279999999999
2024-08-11,Monitor,9,1838.57,Ciudad de México,Mauro José Manuél Tovar Solano,16547.13
2025-06-27,Mouse,6,1038.56,Cancún,Sr(a). Ilse Sosa,6231.36
2024-09-19,Cámara,7,1470.6,Guadalajara,Ángel Contreras,10294.199999999999
2025-07-12,Mouse,3,944.98,Querétaro,José Manuél Almonte,2834.94
2025-07-02,Tablet,3,611.04,Guadalajara,Luz Humberto Ordóñez,1833.12
2025-07-24,Impresora,10,631.11,Querétaro,Clemente Benito Adame,6311.1
2025-04-12,Teclado,10,601.64,Guadalajara,Juan Carlos Ceja Varela,6016.4
2025-06-04,Tablet,8,1761.01,Monterrey,Miguel Vallejo Lira,14088.08
2025-04-28,Tablet,8,1878.48,Toluca,Iván Palacios Cornejo,15027.84
2024-10-01,Audífonos,3,1174.48,Querétaro,Ing. Vanesa Sotelo,3523.44
2025-03-14,Mouse,10,1840.54,Ciudad de México,Gregorio Rincón,18405.4
2025-04-02,Smartphone,4,942.24,Monterrey,Benito Muro,3768.96
2025-01-12,Mouse,2,1781.8,Monterrey,Ramón Perla Sandoval Contreras,3563.6
2025-01-25,Laptop,3,1763.72,Puebla,Eloy Llamas de la Torre,5291.16
2024-08-22,Monitor,2,497.77,Monterrey,Eugenio Zavala Menéndez,995.54
2025-05-06,Mouse,10,1945.23,Toluca,Lic. Claudia Reséndez,19452.3
2025-06-14,Teclado,7,625.06,Monterrey,Indira Nadia Rojo,4375.42
2024-11-15,Mouse,6,1591.48,Querétaro,Celia Hermelinda Trujillo,9548.880000000001
2024-08-24,Impresora,9,1802.06,Puebla,Víctor Gilberto Bueno,16218.539999999999
2025-02-08,Tablet,3,566.84,Ciudad de México,Ing. Germán Cordero,1700.52
2024-10-04,Smartphone,5,631.72,Querétaro,José Manuél Angélica Saucedo,3158.6000000000004
2024-08-09,Tablet,1,1018.35,Querétaro,Sessa Escobar,1018.35
2024-10-01,Monitor,7,247.79,Querétaro,Dr. Pilar Gaitán,1734.53
2024-10-04,Smartphone,2,1676.04,Cancún,Gabriela Lebrón,3352.08
2024-08-22,Monitor,7,161.13,Monterrey,Francisca Zaragoza,1127.9099999999999
2025-04-12,Smartphone,10,1769.44,Cancún,Luis Miguel Cervántez Burgos,17694.4
2025-02-06,Cámara,5,1162.64,Toluca,Leonel Orellana Molina,5813.200000000001
2025-03-11,Tablet,4,1381.66,Guadalajara,Octavio Catalina Galván Barreto,5526.64
2025-01-06,Smartphone,5,1126.71,Monterrey,Mtro. Débora Zavala,5633.55
2024-09-20,Teclado,9,662.12,Monterrey,Dr. Felix Lerma,5959.08
2025-06-27,Teclado,3,1716.1,Guadalajara,Timoteo Adriana Barrera,5148.299999999999
2025-05-23,Mouse,7,421.36,Cancún,Daniela Elena Parra Rendón,2949.52
2025-01-15,Monitor,2,1497.2,Querétaro,Lic. Ilse Bermúdez,2994.4
2025-02-15,Laptop,1,348.48,Cancún,Ilse Gerónimo Leal Romero,348.48
2024-11-25,Monitor,2,1783.63,Monterrey,Espartaco Robles Valles,3567.26
2025-04-20,Impresora,2,473.24,Monterrey,Evelio Huerta Villanueva,946.48
2025-07-26,Audífonos,8,629.22,Ciudad de México,Esmeralda Sevilla,5033.76
2025-05-13,Tablet,9,756.04,Ciudad de México,Rufino Frida Toledo Cantú,6804.36
2024-10-21,Audífonos,7,1899.48,Toluca,Jaqueline Tamez,13296.36
2025-04-25,Monitor,4,1204.79,Toluca,Carlos Abril Ríos,4819.16
2025-01-26,Cámara,2,388.56,Monterrey,Salma Chacón Trujillo,777.12
2025-03-19,Monitor,5,1055.62,Cancún,Inés Pedroza,5278.099999999999
2025-07-04,Teclado,10,1366.44,Ciudad de México,Mtro. Blanca Castro,13664.400000000001
2025-06-13,Teclado,1,1965.63,Monterrey,María del Carmen Lucero Lucero,1965.63
2025-01-16,Smartphone,10,608.3,Ciudad de México,Andrés Gonzalo Serna,6083.0
2025-07-02,Cámara,4,962.05,Ciudad de México,Alberto Zepeda,3848.2
2025-07-01,Monitor,8,278.71,Puebla,Ana Luisa Guillen Laboy,2229.68
2025-06-01,Mouse,3,1151.21,Monterrey,Espartaco Benavídez Robledo,3453.63
2024-08-08,Impresora,9,775.15,Guadalajara,Mtro. Paulina Gonzales,6976.349999999999
2025-06-29,Impresora,5,803.66,Puebla,Emilio Francisco Javier Madera,4018.2999999999997
2025-04-13,Audífonos,9,397.63,Toluca,Karina Gerardo Olivo,3578.67
2025-03-11,Laptop,10,1248.42,Cancún,Micaela Rangel,12484.2
2025-05-10,Smartphone,2,254.96,Toluca,Ing. Laura Sauceda,509.92
2024-09-22,Audífonos,1,140.54,Puebla,Esther Rangel,140.54
2025-06-26,Laptop,3,1898.18,Querétaro,Dalia Pamela Camarillo,5694.54
2024-09-24,Smartphone,4,773.66,Toluca,Indira Jacinto Rosas,3094.64
2024-12-17,Monitor,3,561.89,Puebla,Diego Ureña Avilés,1685.67
2024-09-22,Smartphone,5,1695.15,Toluca,Lilia Alejandra Ferrer,8475.75
2025-07-10,Smartphone,8,213.12,Cancún,Gustavo Rodríquez Zedillo,1704.96
2025-01-10,Tablet,9,652.87,Puebla,Jorge Luis Hilda Burgos Lucio,5875.83
2025-03-21,Smartphone,6,1710.87,Monterrey,Itzel Ivonne Rojas Sierra,10265.22
2025-05-04,Laptop,8,481.12,Ciudad de México,Linda Dueñas Tejada,3848.96
2025-07-04,Audífonos,10,1775.31,Monterrey,Ivonne Acevedo,17753.1
2025-05-07,Smartphone,4,1769.72,Querétaro,Sessa Aurelio Gaytán Palomino,7078.88
2025-06-06,Impresora,3,366.13,Puebla,Ing. Berta Melgar,1098.3899999999999
2024-08-09,Audífonos,3,252.11,Toluca,Magdalena Patiño Sanches,756.33
2024-09-15,Impresora,9,1853.36,Guadalajara,Mtro. Emilio Negrete,16680.239999999998
2025-02-20,Tablet,9,1034.83,Puebla,Mtro. Leonor Arredondo,9313.47
2025-02-15,Tablet,5,430.46,Guadalajara,Sr(a). Felipe Jurado,2152.2999999999997
2024-12-31,Cámara,9,1881.97,Querétaro,Sr(a). Emilia Estrada,16937.73
2025-03-07,Smartphone,5,723.19,Puebla,Emilia Uriel Olivo Coronado,3615.9500000000003
2024-10-15,Monitor,2,1521.59,Cancún,Dr. Israel Olvera,3043.18
2025-03-04,Laptop,5,476.1,Querétaro,Silvano Jurado Rosado,2380.5
2024-11-14,Laptop,6,276.52,Guadalajara,Sr(a). Federico Casas,1659.12
2025-05-11,Tablet,3,1733.32,Ciudad de México,Lorena Sessa Valladares Villa,5199.96
2024-09-08,Smartphone,8,1760.08,Toluca,Óliver Almaraz,14080.64
2025-07-30,Audífonos,4,762.21,Querétaro,Mercedes Joaquín Garay,3048.84
2024-08-30,Tablet,3,712.14,Cancún,Dr. Asunción Robles,2136.42
2024-09-04,Tablet,1,204.88,Puebla,Maximiliano Timoteo Baca,204.88
2024-12-06,Smartphone,7,904.28,Puebla,Estela Eric Castañeda,6329.96
2024-09-01,Mouse,4,1904.71,Guadalajara,Omar Maestas,7618.84
2025-01-29,Tablet,6,1901.53,Guadalajara,Benjamín Vázquez Ferrer,11409.18
2025-03-11,Impresora,8,1805.97,Querétaro,Estela María García Castellanos,14447.76
2024-11-17,Monitor,9,1282.53,Guadalajara,Dr. Yuridia Rincón,11542.77
2025-05-23,Cámara,9,679.61,Toluca,Aurora Anel Olivares,6116.49
2025-03-19,Teclado,7,1942.73,Querétaro,Alma Alicia Crespo Pineda,13599.11
2024-09-28,Cámara,7,736.56,Querétaro,Ing. Ernesto Ojeda,5155.92
2024-09-29,Tablet,1,400.26,Querétaro,Felix Rivero Carrasco,400.26
2024-10-10,Smartphone,3,208.07,Puebla,Rosalia Espartaco Escalante Casillas,624.21
2025-04-30,Audífonos,7,1361.27,Guadalajara,Cristal Meraz,9528.89
2024-10-14,Monitor,7,1249.75,Ciudad de México,Ing. Federico Leyva,8748.25
2025-04-18,Smartphone,6,546.44,Cancún,Sr(a). Zacarías Prieto,3278.6400000000003
2024-12-17,Smartphone,10,804.94,Puebla,Silvano Karina Munguía,8049.400000000001
2025-01-07,Mouse,2,1666.09,Cancún,Celia Moya,3332.18
2024-08-19,Laptop,9,534.75,Ciudad de México,Nelly Paola Treviño Almonte,4812.75
2025-02-12,Mouse,2,1430.19,Guadalajara,Eva Concepción,2860.38
2025-05-19,Mouse,6,843.11,Cancún,Olga Lucía de León,5058.66
2025-06-15,Tablet,4,1500.97,Querétaro,Úrsula Barrera,6003.88
2025-01-21,Cámara,6,575.97,Cancún,Elvia Franco,3455.82
2024-11-24,Impresora,5,1796.16,Querétaro,Linda Sosa,8980.800000000001
2025-03-29,Teclado,6,584.54,Querétaro,Marcela Espinoza,3507.24
2025-04-02,Teclado,4,1187.97,Monterrey,Alfonso Arce,4751.88
2024-08-23,Cámara,2,1372.75,Monterrey,Luis Miguel Jaime,2745.5
2025-05-18,Audífonos,8,846.28,Monterrey,Horacio Toledo Ceballos,6770.24
2025-06-21,Smartphone,8,1453.09,Guadalajara,Marisol de León,11624.72
2024-08-19,Tablet,7,422.56,Monterrey,Lilia Aurora Caldera,2957.92
2025-07-29,Impresora,2,711.97,Cancún,Hermelinda Olivas Barela,1423.94
2024-12-20,Cámara,10,1142.11,Cancún,Julio César Ávalos,11421.099999999999
2025-05-19,Cámara,4,169.85,Puebla,Sonia Aldo de la Torre,679.4
2025-08-05,Cámara,8,1511.29,Toluca,Bernardo Rodrigo Segura Alvarado,12090.32
2025-04-22,Smartphone,6,354.54,Guadalajara,Jacinto Ruby Serrato Borrego,2127.2400000000002
2025-01-06,Teclado,2,1156.14,Toluca,Lilia Rosa Mercado,2312.28
2025-01-30,Tablet,2,547.24,Cancún,Mariano Florencia Serrato Cintrón,1094.48
2025-03-06,Teclado,2,655.17,Ciudad de México,Fabiola Dávila,1310.34
2025-01-16,Smartphone,7,568.24,Querétaro,Francisco Blanco Correa,3977.6800000000003
2025-04-16,Impresora,4,611.44,Guadalajara,Caridad Salvador Alba,2445.76
2025-03-27,Monitor,9,1486.82,Ciudad de México,Abel Santiago Olivárez,13381.38
2025-06-20,Tablet,9,1793.97,Toluca,Mtro. Cristal Fonseca,16145.73
2025-01-02,Cámara,7,1769.74,Cancún,Sara Dulce María Contreras Granados,12388.18
2025-01-02,Monitor,3,597.54,Puebla,Alicia Julio Rangel Ulloa,1792.62
2024-09-07,Audífonos,7,784.29,Guadalajara,Mtro. Adalberto Ochoa,5490.03
2024-12-19,Impresora,2,1206.72,Puebla,Dr. Ángel Gamboa,2413.44
2025-01-02,Impresora,8,1544.5,Puebla,Adela Ramiro Adame Soliz,12356.0
2025-05-30,Tablet,8,1799.75,Cancún,Santiago Anabel Pantoja Barraza,14398.0
2024-10-04,Impresora,3,930.5,Guadalajara,Daniela Jos Negrete,2791.5
2025-05-11,Audífonos,4,1547.0,Puebla,Marcos Porfirio del Valle Alcaraz,6188.0
2025-06-03,Audífonos,9,1418.98,Guadalajara,Lic. Eugenio Guillen,12770.82
2024-08-06,Mouse,7,693.24,Ciudad de México,Salvador Nieto Garica,4852.68
2024-08-10,Teclado,2,1201.69,Guadalajara,Gloria Ocampo,2403.38
2024-10-23,Audífonos,8,534.52,Querétaro,Ing. Fabiola Vega,4276.16
2024-08-27,Laptop,1,917.1,Monterrey,Salvador Jesús Jiménez Crespo,917.1
2024-10-25,Monitor,4,118.44,Querétaro,Lic. Bernabé Garza,473.76
2024-12-09,Teclado,6,971.01,Guadalajara,Guillermina Citlali Muñoz,5826.0599999999995
2024-11-04,Smartphone,10,1947.29,Monterrey,Lic. Sandra Salazar,19472.9
2025-05-09,Laptop,8,793.68,Ciudad de México,Dulce María Diego Orozco Anaya,6349.44
2025-02-09,Tablet,10,806.76,Cancún,Estela José Eduardo Ordóñez Gollum,8067.6
2025-03-06,Monitor,8,710.01,Cancún,Perla Fernández Maya,5680.08
2025-06-16,Monitor,6,1104.35,Toluca,Norma Peres Saucedo,6626.099999999999
2024-09-25,Impresora,1,1946.99,Monterrey,Omar Rubio Valladares,1946.99
2025-01-15,Tablet,8,1626.49,Guadalajara,Luz Campos,13011.92
2025-03-14,Monitor,3,311.52,Querétaro,Sr(a). Olivia Muro,934.56
2024-12-16,Audífonos,10,1528.06,Cancún,Zoé Débora Caballero,15280.599999999999
2025-06-06,Laptop,4,1660.9,Guadalajara,Karla Sonia Chacón,6643.6
2025-05-20,Mouse,2,1145.69,Puebla,Ignacio Mercedes Corrales Santillán,2291.38
2025-04-15,Laptop,8,1574.25,Puebla,Karina Soria Arriaga,12594.0
2024-10-20,Mouse,1,1405.44,Toluca,Paulina Barela Ballesteros,1405.44
2025-01-14,Teclado,5,1467.0,Monterrey,Zeferino Luisa Morales de la Crúz,7335.0
2025-07-17,Laptop,6,1403.25,Querétaro,Pilar Velasco Serrano,8419.5
2025-05-25,Teclado,8,723.36,Querétaro,Pamela Lourdes Mojica,5786.88
2025-07-01,Cámara,8,808.68,Cancún,Mario Marcos Sauceda,6469.44
2024-08-18,Smartphone,2,865.91,Monterrey,Abel Rangel Leiva,1731.82
2024-11-19,Cámara,7,1489.96,Cancún,Karla Soria,10429.720000000001
2024-11-04,Smartphone,1,1175.95,Querétaro,Miriam Rafaél Toledo,1175.95
2025-05-21,Monitor,9,1274.17,Guadalajara,Dr. Serafín Villaseñor,11467.53
2025-02-25,Impresora,1,1299.61,Monterrey,Carlota Mejía,1299.61
2024-10-29,Audífonos,2,175.75,Cancún,Natalia Gil,351.5
2025-05-07,Monitor,4,1732.05,Puebla,Andrea Cristian Cadena,6928.2
2025-02-16,Tablet,3,279.64,Cancún,Isaac Leiva Guerrero,838.92
2025-04-14,Teclado,4,842.57,Ciudad de México,Óliver Dulce María Muro Durán,3370.28
2025-06-09,Teclado,6,1835.15,Monterrey,Sr(a). José Manuél Viera,11010.900000000001
2024-08-18,Mouse,10,1467.72,Monterrey,Esteban Cristobal Quintana,14677.2
2025-07-14,Laptop,1,143.14,Monterrey,María del Carmen Collado,143.14
2025-01-17,Laptop,5,686.22,Puebla,Ilse Esteban Correa,3431.1000000000004
2024-08-28,Teclado,10,1798.33,Ciudad de México,Dr. Miguel Ángel Gurule,17983.3
2024-11-26,Teclado,5,1683.1,Cancún,Francisco Virginia Godoy Mesa,8415.5
2025-04-18,Audífonos,2,237.94,Monterrey,Verónica Ivonne Saiz Toro,475.88
2024-08-18,Impresora,4,440.36,Ciudad de México,Salma Benjamín Díaz,1761.44
2025-07-02,Monitor,7,1746.08,Puebla,Norma Fajardo Mata,12222.56
2024-12-14,Impresora,8,710.22,Monterrey,Dr. Espartaco Tejeda,5681.76
2025-06-06,Smartphone,6,1762.4,Querétaro,Wendolin Vásquez,10574.400000000001
2025-07-04,Impresora,3,1575.73,Cancún,Sonia Benjamín Borrego,4727.1900000000005
2025-04-02,Laptop,10,923.32,Monterrey,Sr(a). Óliver de Jesús,9233.2
2025-04-17,Mouse,4,1651.66,Toluca,Nadia Sofía Frías Fonseca,6606.64
2024-08-11,Teclado,4,545.42,Ciudad de México,María del Carmen Galván Polanco,2181.68
2024-09-03,Impresora,8,605.32,Ciudad de México,Camila Cazares Meraz,4842.56
2024-12-16,Impresora,3,955.91,Cancún,María José Amanda Romero Salas,2867.73
2025-07-28,Monitor,1,249.37,Ciudad de México,Marco Antonio Ochoa Murillo,249.37
2025-06-21,Cámara,9,1042.11,Puebla,Fabiola Raquel Rosario,9378.99
2024-12-10,Mouse,10,805.75,Cancún,Marisela González,8057.5
2025-05-29,Impresora,3,288.91,Ciudad de México,Lorenzo Ricardo Aranda Villareal,866.73
2025-07-27,Teclado,2,1817.84,Querétaro,Soledad Ilse Jaramillo,3635.68
2024-08-18,Laptop,2,1556.9,Querétaro,Leonor Valentín,3113.8
2024-11-11,Mouse,1,1145.41,Monterrey,Estela Itzel Botello Feliciano,1145.41
2025-05-31,Cámara,2,1749.27,Monterrey,Sr(a). Marisol Serna,3498.54
2024-11-23,Audífonos,5,1458.01,Guadalajara,Nadia Matos,7290.05
2025-03-23,Monitor,4,1596.19,Cancún,Dr. Mauro Otero,6384.76
2025-08-05,Monitor,8,183.31,Guadalajara,Marisol González,1466.48
2025-03-05,Monitor,9,1136.86,Puebla,Emilia Eloisa de León,10231.74
2025-02-23,Laptop,8,1627.17,Cancún,Lic. Aurelio Puente,13017.36
2025-05-09,Cámara,8,659.77,Guadalajara,Abigail Córdova Villalpando,5278.16
2025-05-17,Cámara,9,902.48,Guadalajara,Genaro Casas Patiño,8122.32
2025-06-03,Monitor,5,1442.23,Guadalajara,Ing. Magdalena Ríos,7211.15
2025-04-01,Monitor,1,1058.3,Ciudad de México,Dr. Conchita Lozano,1058.3
2024-09-29,Laptop,2,1395.49,Toluca,Ing. Alicia González,2790.98
2024-09-07,Mouse,6,1768.64,Guadalajara,Cynthia Irene Guajardo Rocha,10611.84
2024-12-21,Impresora,7,268.8,Guadalajara,Aurelio Daniela Carreón Salazar,1881.6000000000001
2025-02-03,Monitor,6,1313.03,Monterrey,Sonia Débora Roldán Godínez,7878.18
2024-10-02,Teclado,5,582.54,Monterrey,Concepción Guillen Barela,2912.7
2025-05-20,Cámara,8,1148.96,Puebla,Sr(a). Micaela Rico,9191.68
2025-05-27,Impresora,8,1931.86,Puebla,Andrés Mariano Heredia Marroquín,15454.88
2025-05-05,Teclado,5,1828.77,Puebla,Eric Isabel Vargas Serrano,9143.85
2024-08-19,Monitor,3,860.9,Querétaro,Mtro. Linda Puente,2582.7
2025-04-17,Monitor,9,1698.71,Monterrey,Porfirio Villarreal Galarza,15288.39
2024-09-22,Laptop,8,1254.02,Ciudad de México,Nancy Rolando Sáenz Figueroa,10032.16
2024-08-22,Laptop,4,1008.13,Guadalajara,Aldo Marco Antonio Bravo Colón,4032.52
2025-01-25,Impresora,8,1246.83,Puebla,Iván Micaela Leiva,9974.64
2024-10-11,Cámara,8,1379.12,Ciudad de México,Aldonza Maldonado Leiva,11032.96
2025-07-12,Tablet,9,1557.51,Guadalajara,Alma Renato Quintana,14017.59
2024-10-10,Cámara,7,397.48,Monterrey,Lic. Ofelia Alvarez,2782.36
2024-08-06,Audífonos,1,415.37,Puebla,Caridad Karina Arriaga,415.37
2025-04-20,Monitor,5,1057.09,Ciudad de México,Ricardo Urías Regalado,5285.45
2024-10-13,Impresora,10,422.69,Ciudad de México,Nayeli Sierra Maldonado,4226.9
2024-11-30,Audífonos,6,432.2,Guadalajara,Mtro. Timoteo Castro,2593.2
2024-10-17,Teclado,4,730.84,Toluca,Germán Villalobos Badillo,2923.36
2024-08-20,Mouse,8,1518.94,Monterrey,Dulce Abrego,12151.52
2025-04-05,Laptop,9,1281.78,Puebla,Diego Indira Naranjo Ornelas,11536.02
2024-12-08,Cámara,3,239.51,Guadalajara,Hernán Rosalia Narváez Collazo,718.53
2024-08-07,Smartphone,1,1398.73,Cancún,Timoteo Marisol Manzanares Barraza,1398.73
2024-08-06,Laptop,3,1408.73,Cancún,Wilfrido José María Figueroa,4226.1900000000005
2025-06-28,Smartphone,9,395.58,Ciudad de México,Roberto Abelardo Arguello Saldaña,3560.22
2025-01-23,Teclado,8,1477.52,Cancún,Zeferino Yáñez,11820.16
2024-12-03,Tablet,7,615.56,Ciudad de México,Sr(a). Mario Estrada,4308.92
2024-10-17,Laptop,9,958.99,Querétaro,Mateo Ángela Montenegro,8630.91
2025-02-26,Cámara,10,672.43,Guadalajara,Leonel Ulibarri Ureña,6724.299999999999
2025-03-28,Monitor,10,632.6,Cancún,Benito Montaño,6326.0
2024-10-23,Audífonos,9,370.34,Monterrey,Dr. Cecilia Hernádez,3333.06
2025-02-04,Smartphone,5,310.14,Ciudad de México,Ana Porras Parra,1550.6999999999998
2025-03-06,Mouse,1,1061.0,Cancún,Hermelinda Miguel Fonseca Benavídez,1061.0
2024-09-19,Tablet,6,407.85,Monterrey,Eva Treviño Barreto,2447.1000000000004
2024-10-09,Cámara,7,909.7,Guadalajara,Anabel Crespo Roybal,6367.900000000001
2025-01-08,Impresora,9,1950.37,Monterrey,Dr. Jorge Aranda,17553.329999999998
2024-11-13,Laptop,5,361.59,Cancún,Felix Reynaldo Orta Prado,1807.9499999999998
2025-05-20,Tablet,7,1357.95,Puebla,Mtro. Sessa Valadez,9505.65
2025-04-13,Mouse,4,1208.5,Monterrey,Virginia Fierro Alfaro,4834.0
2025-07-01,Teclado,9,1020.46,Ciudad de México,José María Ramón Fierro,9184.14
2024-08-10,Tablet,4,1885.47,Puebla,Rebeca Marcela Quintana,7541.88
2025-06-10,Tablet,5,433.45,Guadalajara,Karla Bustos,2167.25
2024-12-20,Laptop,10,1867.38,Querétaro,Elias Sierra,18673.800000000003
2025-02-07,Monitor,9,1518.92,Puebla,Elsa Jaime Laureano Vega,13670.28
2025-07-28,Laptop,9,230.5,Querétaro,Arturo Cisneros,2074.5
2025-05-08,Tablet,3,423.65,Querétaro,Adriana Luz Samaniego,1270.9499999999998
2024-12-03,Impresora,5,1086.57,Monterrey,Juan Carlos Venegas,5432.849999999999
2024-09-24,Mouse,2,156.89,Querétaro,Mtro. Silvano Barragán,313.78
2024-09-23,Teclado,8,443.98,Monterrey,Elvia Briseño,3551.84
2025-06-20,Laptop,2,1747.42,Guadalajara,Lourdes Burgos Garica,3494.84
2025-01-10,Mouse,2,1586.23,Toluca,Mtro. Aldonza Rolón,3172.46
2025-03-11,Smartphone,3,1573.62,Toluca,Adalberto Esquivel,4720.86
2025-02-04,Smartphone,2,234.17,Querétaro,Esther Miranda Muñiz,468.34
2025-02-25,Audífonos,2,453.63,Querétaro,Pedro Verdugo,907.26
2025-06-06,Cámara,8,1603.73,Puebla,María del Carmen Francisco Leal Berríos,12829.84
2024-10-09,Teclado,3,1995.36,Monterrey,Alejandra Guardado,5986.08
2025-03-14,Laptop,1,390.2,Monterrey,Elias Paola Bañuelos,390.2
2024-11-13,Laptop,9,1673.89,Toluca,Sandra Minerva Pizarro,15065.01
2024-12-26,Smartphone,2,252.78,Guadalajara,Luisa de León,505.56
2024-10-15,Monitor,1,956.11,Toluca,Porfirio Arellano,956.11
2024-09-22,Smartphone,6,1511.71,Guadalajara,Felix Gaytán Solorio,9070.26
2024-11-26,Laptop,6,780.31,Puebla,Alonso Borrego,4681.86
2025-01-18,Cámara,4,405.44,Puebla,Mtro. Socorro Sosa,1621.76
2025-06-15,Laptop,5,1880.62,Cancún,Raúl Bonilla,9403.099999999999
2024-09-15,Mouse,5,1977.57,Cancún,Mtro. Antonio Rojo,9887.85
2025-03-15,Smartphone,1,1554.68,Ciudad de México,María José Espinosa Aguirre,1554.68
2025-03-05,Impresora,6,734.04,Querétaro,Rodrigo Nicolás Tafoya,4404.24
2025-02-24,Teclado,8,812.29,Toluca,José Luis Portillo,6498.32
2024-11-29,Teclado,2,593.31,Toluca,Horacio Asunción Villagómez Bañuelos,1186.62
2025-03-23,Impresora,4,604.17,Monterrey,René Perla Montez Mateo,2416.68
2024-12-14,Audífonos,1,862.66,Toluca,Benito Ramos,862.66
2025-02-20,Mouse,3,1937.36,Ciudad de México,Ing. Natalia Acuña,5812.08
2025-02-01,Teclado,9,1061.35,Querétaro,Ing. Eloisa Maestas,9552.15
2025-04-12,Mouse,3,547.95,Puebla,Mtro. Leonel Cazares,1643.8500000000001
2025-07-28,Smartphone,1,548.14,Guadalajara,Gilberto Teresa Guillen,548.14
2024-10-13,Tablet,10,1140.72,Puebla,Daniel Otero,11407.2
2024-10-09,Laptop,4,152.38,Toluca,Mónica Elsa Verdugo Terrazas,609.52
2025-02-26,Mouse,9,537.83,Cancún,Nancy Graciela Cadena,4840.47
2025-07-20,Cámara,1,1703.43,Puebla,Nancy Estévez,1703.43
2025-06-02,Mouse,1,635.99,Guadalajara,Nelly Anel Meléndez Roybal,635.99
2025-01-24,Monitor,1,999.71,Puebla,Ángela Ojeda,999.71
2025-02-18,Smartphone,5,284.57,Cancún,Óscar Casanova,1422.85
2025-08-05,Audífonos,6,728.06,Puebla,Adela Patiño Gallardo,4368.36
2024-10-12,Impresora,8,1035.03,Guadalajara,Alejandra Orellana,8280.24
2025-07-08,Audífonos,1,956.42,Ciudad de México,Dr. Adán Meza,956.42
2024-12-03,Smartphone,5,1455.08,Cancún,Diana Aguilar,7275.4
2024-09-28,Monitor,9,1000.19,Guadalajara,Concepción Alberto Amador Zambrano,9001.710000000001
2025-01-16,Tablet,1,1647.06,Puebla,Sr(a). Marcos Herrera,1647.06
2025-08-05,Audífonos,5,677.33,Monterrey,Mtro. Raúl Aparicio,3386.65
2025-01-23,Laptop,9,107.76,Puebla,Ing. David Enríquez,969.84
2024-08-12,Cámara,10,1249.6,Querétaro,Emilio Rubio,12496.0
2025-05-07,Audífonos,7,1392.25,Puebla,Jonás Gollum,9745.75
2025-06-20,Laptop,10,1850.24,Cancún,Aldonza Angulo Rosas,18502.4
2024-12-12,Tablet,10,1054.43,Ciudad de México,Enrique Menchaca,10544.300000000001
2024-08-21,Impresora,1,373.55,Toluca,Sr(a). Marisela Madera,373.55
2024-08-26,Laptop,1,198.74,Ciudad de México,Elena Lucía Perea,198.74
2025-05-18,Tablet,10,839.86,Puebla,Lic. Sara Palomino,8398.6
2024-10-04,Monitor,1,1482.87,Querétaro,Sr(a). Cynthia Esparza,1482.87
